"Data","Hora","Abertura","Máxima","Mínima","Fechamento","ULT","Compradores","Vendedores","Saldo"
"25/07/2022","11:58:58","100.790,0000","100.865,0000","100.720,0000","100.865,0000","101.080,0000","37.737,0000","-40.374,0000","-2.637,0000"
"25/07/2022","11:53:04","100.865,0000","100.915,0000","100.790,0000","100.790,0000","101.080,0000","41.799,0000","-43.554,0000","-1.755,0000"
"25/07/2022","11:50:41","100.790,0000","100.865,0000","100.750,0000","100.865,0000","101.080,0000","25.051,0000","-15.349,0000","9.702,0000"
"25/07/2022","11:48:55","100.715,0000","100.790,0000","100.700,0000","100.790,0000","101.080,0000","15.064,0000","-13.245,0000","1.819,0000"
"25/07/2022","11:47:17","100.790,0000","100.815,0000","100.715,0000","100.715,0000","101.080,0000","13.140,0000","-25.375,0000","-12.235,0000"
"25/07/2022","11:45:22","100.865,0000","100.885,0000","100.790,0000","100.790,0000","101.080,0000","17.382,0000","-25.430,0000","-8.048,0000"
"25/07/2022","11:45:04","100.790,0000","100.865,0000","100.785,0000","100.865,0000","101.080,0000","6.971,0000","-4.004,0000","2.967,0000"
"25/07/2022","11:44:52","100.865,0000","100.870,0000","100.790,0000","100.790,0000","101.080,0000","4.000,0000","-7.502,0000","-3.502,0000"
"25/07/2022","11:44:14","100.790,0000","100.865,0000","100.750,0000","100.865,0000","101.080,0000","18.164,0000","-9.036,0000","9.128,0000"
"25/07/2022","11:43:23","100.715,0000","100.790,0000","100.680,0000","100.790,0000","101.080,0000","21.690,0000","-12.991,0000","8.699,0000"
"25/07/2022","11:41:35","100.640,0000","100.715,0000","100.575,0000","100.715,0000","101.080,0000","21.838,0000","-10.285,0000","11.553,0000"
"25/07/2022","11:39:38","100.565,0000","100.640,0000","100.540,0000","100.640,0000","101.080,0000","20.702,0000","-17.687,0000","3.015,0000"
"25/07/2022","11:37:33","100.640,0000","100.640,0000","100.565,0000","100.565,0000","101.080,0000","14.458,0000","-15.706,0000","-1.248,0000"
"25/07/2022","11:37:13","100.565,0000","100.640,0000","100.565,0000","100.640,0000","101.080,0000","6.416,0000","-2.958,0000","3.458,0000"
"25/07/2022","11:36:28","100.640,0000","100.660,0000","100.565,0000","100.565,0000","101.080,0000","16.744,0000","-26.843,0000","-10.099,0000"
"25/07/2022","11:34:54","100.715,0000","100.755,0000","100.640,0000","100.640,0000","101.080,0000","19.769,0000","-31.509,0000","-11.740,0000"
"25/07/2022","11:32:49","100.790,0000","100.860,0000","100.715,0000","100.715,0000","101.080,0000","15.704,0000","-23.962,0000","-8.258,0000"
"25/07/2022","11:31:40","100.865,0000","100.875,0000","100.790,0000","100.790,0000","101.080,0000","11.386,0000","-14.754,0000","-3.368,0000"
"25/07/2022","11:31:25","100.790,0000","100.865,0000","100.785,0000","100.865,0000","101.080,0000","8.809,0000","-1.832,0000","6.977,0000"
"25/07/2022","11:31:15","100.715,0000","100.790,0000","100.715,0000","100.790,0000","101.080,0000","2.054,0000","-643,0000","1.411,0000"
"25/07/2022","11:28:57","100.790,0000","100.850,0000","100.715,0000","100.715,0000","101.080,0000","25.227,0000","-28.660,0000","-3.433,0000"
"25/07/2022","11:28:40","100.715,0000","100.790,0000","100.710,0000","100.790,0000","101.080,0000","5.236,0000","-2.987,0000","2.249,0000"
"25/07/2022","11:28:18","100.790,0000","100.800,0000","100.715,0000","100.715,0000","101.080,0000","4.042,0000","-4.964,0000","-922,0000"
"25/07/2022","11:27:23","100.715,0000","100.790,0000","100.685,0000","100.790,0000","101.080,0000","19.036,0000","-17.458,0000","1.578,0000"
"25/07/2022","11:27:18","100.790,0000","100.830,0000","100.715,0000","100.715,0000","101.080,0000","4.839,0000","-7.377,0000","-2.538,0000"
"25/07/2022","11:26:59","100.715,0000","100.790,0000","100.670,0000","100.790,0000","101.080,0000","19.009,0000","-18.824,0000","185,0000"
"25/07/2022","11:26:50","100.790,0000","100.805,0000","100.715,0000","100.715,0000","101.080,0000","4.141,0000","-18.046,0000","-13.905,0000"
"25/07/2022","11:26:38","100.865,0000","100.875,0000","100.790,0000","100.790,0000","101.080,0000","7.241,0000","-14.403,0000","-7.162,0000"
"25/07/2022","11:25:58","100.940,0000","100.985,0000","100.865,0000","100.865,0000","101.080,0000","14.244,0000","-14.534,0000","-290,0000"
"25/07/2022","11:25:43","100.865,0000","100.940,0000","100.850,0000","100.940,0000","101.080,0000","14.281,0000","-3.408,0000","10.873,0000"
"25/07/2022","11:25:31","100.790,0000","100.865,0000","100.785,0000","100.865,0000","101.080,0000","4.656,0000","-2.717,0000","1.939,0000"
"25/07/2022","11:22:54","100.865,0000","100.890,0000","100.790,0000","100.790,0000","101.080,0000","21.723,0000","-36.249,0000","-14.526,0000"
"25/07/2022","11:22:34","100.940,0000","100.955,0000","100.865,0000","100.865,0000","101.080,0000","4.328,0000","-13.474,0000","-9.146,0000"
"25/07/2022","11:22:09","101.015,0000","101.045,0000","100.940,0000","100.940,0000","101.080,0000","6.920,0000","-7.122,0000","-202,0000"
"25/07/2022","11:16:48","100.940,0000","101.015,0000","100.870,0000","101.015,0000","101.080,0000","48.632,0000","-38.675,0000","9.957,0000"
"25/07/2022","11:16:21","100.865,0000","100.940,0000","100.855,0000","100.940,0000","101.080,0000","8.589,0000","-5.628,0000","2.961,0000"
"25/07/2022","11:15:53","100.940,0000","100.960,0000","100.865,0000","100.865,0000","101.080,0000","6.294,0000","-14.761,0000","-8.467,0000"
"25/07/2022","11:14:57","101.015,0000","101.035,0000","100.940,0000","100.940,0000","101.080,0000","9.898,0000","-23.869,0000","-13.971,0000"
"25/07/2022","11:11:56","101.090,0000","101.100,0000","101.015,0000","101.015,0000","101.080,0000","23.245,0000","-27.342,0000","-4.097,0000"
"25/07/2022","11:08:23","101.015,0000","101.090,0000","100.975,0000","101.090,0000","101.080,0000","34.276,0000","-25.331,0000","8.945,0000"
"25/07/2022","11:07:54","100.940,0000","101.015,0000","100.925,0000","101.015,0000","101.080,0000","6.594,0000","-4.606,0000","1.988,0000"
"25/07/2022","11:07:42","101.015,0000","101.035,0000","100.940,0000","100.940,0000","101.080,0000","6.198,0000","-6.748,0000","-550,0000"
"25/07/2022","11:07:36","100.940,0000","101.015,0000","100.940,0000","101.015,0000","101.080,0000","9.535,0000","-2.010,0000","7.525,0000"
"25/07/2022","11:06:27","100.865,0000","100.940,0000","100.820,0000","100.940,0000","101.080,0000","20.675,0000","-17.705,0000","2.970,0000"
"25/07/2022","11:06:05","100.940,0000","100.955,0000","100.865,0000","100.865,0000","101.080,0000","4.655,0000","-14.012,0000","-9.357,0000"
"25/07/2022","11:04:55","101.015,0000","101.065,0000","100.940,0000","100.940,0000","101.080,0000","11.642,0000","-24.618,0000","-12.976,0000"
"25/07/2022","11:04:36","101.090,0000","101.090,0000","101.015,0000","101.015,0000","101.080,0000","2.390,0000","-7.550,0000","-5.160,0000"
"25/07/2022","11:03:53","101.015,0000","101.090,0000","100.995,0000","101.090,0000","101.080,0000","23.621,0000","-11.950,0000","11.671,0000"
"25/07/2022","11:02:47","100.940,0000","101.015,0000","100.920,0000","101.015,0000","101.080,0000","20.729,0000","-12.258,0000","8.471,0000"
"25/07/2022","11:00:05","100.865,0000","100.940,0000","100.850,0000","100.940,0000","101.080,0000","26.530,0000","-23.271,0000","3.259,0000"
"25/07/2022","10:57:00","100.940,0000","101.010,0000","100.865,0000","100.865,0000","101.080,0000","49.852,0000","-56.172,0000","-6.320,0000"
"25/07/2022","10:56:31","100.865,0000","100.940,0000","100.850,0000","100.940,0000","101.080,0000","30.983,0000","-10.279,0000","20.704,0000"
"25/07/2022","10:56:04","100.790,0000","100.865,0000","100.775,0000","100.865,0000","101.080,0000","14.317,0000","-4.657,0000","9.660,0000"
"25/07/2022","10:55:46","100.715,0000","100.790,0000","100.695,0000","100.790,0000","101.080,0000","9.064,0000","-12.329,0000","-3.265,0000"
"25/07/2022","10:54:06","100.790,0000","100.860,0000","100.715,0000","100.715,0000","101.080,0000","15.056,0000","-24.737,0000","-9.681,0000"
"25/07/2022","10:52:35","100.865,0000","100.875,0000","100.790,0000","100.790,0000","101.080,0000","17.727,0000","-20.414,0000","-2.687,0000"
"25/07/2022","10:49:24","100.790,0000","100.865,0000","100.735,0000","100.865,0000","101.080,0000","59.383,0000","-55.726,0000","3.657,0000"
"25/07/2022","10:49:16","100.715,0000","100.790,0000","100.690,0000","100.790,0000","101.080,0000","10.981,0000","-2.317,0000","8.664,0000"
"25/07/2022","10:48:38","100.640,0000","100.715,0000","100.605,0000","100.715,0000","101.080,0000","12.925,0000","-6.108,0000","6.817,0000"
"25/07/2022","10:48:14","100.565,0000","100.640,0000","100.565,0000","100.640,0000","101.080,0000","5.940,0000","-4.768,0000","1.172,0000"
"25/07/2022","10:47:15","100.640,0000","100.665,0000","100.565,0000","100.565,0000","101.080,0000","13.745,0000","-23.487,0000","-9.742,0000"
"25/07/2022","10:46:43","100.715,0000","100.740,0000","100.640,0000","100.640,0000","101.080,0000","7.763,0000","-7.615,0000","148,0000"
"25/07/2022","10:46:05","100.640,0000","100.715,0000","100.610,0000","100.715,0000","101.080,0000","11.096,0000","-10.600,0000","496,0000"
"25/07/2022","10:45:11","100.715,0000","100.735,0000","100.640,0000","100.640,0000","101.080,0000","14.597,0000","-25.157,0000","-10.560,0000"
"25/07/2022","10:42:04","100.790,0000","100.855,0000","100.715,0000","100.715,0000","101.080,0000","48.069,0000","-57.417,0000","-9.348,0000"
"25/07/2022","10:41:11","100.715,0000","100.790,0000","100.695,0000","100.790,0000","101.080,0000","22.282,0000","-17.387,0000","4.895,0000"
"25/07/2022","10:40:54","100.640,0000","100.715,0000","100.640,0000","100.715,0000","101.080,0000","12.762,0000","-4.031,0000","8.731,0000"
"25/07/2022","10:39:47","100.565,0000","100.640,0000","100.545,0000","100.640,0000","101.080,0000","31.441,0000","-17.109,0000","14.332,0000"
"25/07/2022","10:38:48","100.490,0000","100.565,0000","100.425,0000","100.565,0000","101.080,0000","31.494,0000","-22.440,0000","9.054,0000"
"25/07/2022","10:38:24","100.415,0000","100.490,0000","100.375,0000","100.490,0000","101.080,0000","10.505,0000","-2.920,0000","7.585,0000"
"25/07/2022","10:38:14","100.340,0000","100.415,0000","100.340,0000","100.415,0000","101.080,0000","5.598,0000","-3.442,0000","2.156,0000"
"25/07/2022","10:38:01","100.415,0000","100.425,0000","100.340,0000","100.340,0000","101.080,0000","3.995,0000","-12.779,0000","-8.784,0000"
"25/07/2022","10:37:11","100.490,0000","100.505,0000","100.415,0000","100.415,0000","101.080,0000","13.979,0000","-15.837,0000","-1.858,0000"
"25/07/2022","10:36:58","100.415,0000","100.490,0000","100.405,0000","100.490,0000","101.080,0000","14.115,0000","-4.233,0000","9.882,0000"
"25/07/2022","10:36:27","100.340,0000","100.415,0000","100.300,0000","100.415,0000","101.080,0000","13.739,0000","-14.479,0000","-740,0000"
"25/07/2022","10:34:27","100.415,0000","100.480,0000","100.340,0000","100.340,0000","101.080,0000","46.022,0000","-55.080,0000","-9.058,0000"
"25/07/2022","10:33:41","100.490,0000","100.545,0000","100.415,0000","100.415,0000","101.080,0000","10.820,0000","-25.782,0000","-14.962,0000"
"25/07/2022","10:31:36","100.565,0000","100.635,0000","100.490,0000","100.490,0000","101.080,0000","28.092,0000","-35.288,0000","-7.196,0000"
"25/07/2022","10:30:49","100.640,0000","100.665,0000","100.565,0000","100.565,0000","101.080,0000","11.240,0000","-24.282,0000","-13.042,0000"
"25/07/2022","10:30:24","100.715,0000","100.745,0000","100.640,0000","100.640,0000","101.080,0000","10.899,0000","-8.383,0000","2.516,0000"
"25/07/2022","10:28:52","100.640,0000","100.715,0000","100.605,0000","100.715,0000","101.080,0000","24.683,0000","-20.651,0000","4.032,0000"
"25/07/2022","10:28:11","100.715,0000","100.760,0000","100.640,0000","100.640,0000","101.080,0000","9.481,0000","-16.460,0000","-6.979,0000"
"25/07/2022","10:25:38","100.790,0000","100.845,0000","100.715,0000","100.715,0000","101.080,0000","36.570,0000","-46.882,0000","-10.312,0000"
"25/07/2022","10:25:09","100.715,0000","100.790,0000","100.700,0000","100.790,0000","101.080,0000","16.934,0000","-6.532,0000","10.402,0000"
"25/07/2022","10:24:01","100.640,0000","100.715,0000","100.625,0000","100.715,0000","101.080,0000","16.889,0000","-9.945,0000","6.944,0000"
"25/07/2022","10:21:29","100.565,0000","100.640,0000","100.525,0000","100.640,0000","101.080,0000","26.783,0000","-16.844,0000","9.939,0000"
"25/07/2022","10:20:01","100.490,0000","100.565,0000","100.425,0000","100.565,0000","101.080,0000","30.205,0000","-30.164,0000","41,0000"
"25/07/2022","10:19:01","100.565,0000","100.605,0000","100.490,0000","100.490,0000","101.080,0000","13.033,0000","-22.019,0000","-8.986,0000"
"25/07/2022","10:17:49","100.640,0000","100.690,0000","100.565,0000","100.565,0000","101.080,0000","18.988,0000","-23.057,0000","-4.069,0000"
"25/07/2022","10:16:29","100.565,0000","100.640,0000","100.540,0000","100.640,0000","101.080,0000","24.522,0000","-14.730,0000","9.792,0000"
"25/07/2022","10:14:53","100.490,0000","100.565,0000","100.455,0000","100.565,0000","101.080,0000","23.643,0000","-22.424,0000","1.219,0000"
"25/07/2022","10:14:38","100.565,0000","100.585,0000","100.490,0000","100.490,0000","101.080,0000","5.738,0000","-5.684,0000","54,0000"
"25/07/2022","10:14:07","100.490,0000","100.565,0000","100.470,0000","100.565,0000","101.080,0000","15.894,0000","-11.233,0000","4.661,0000"
"25/07/2022","10:13:59","100.565,0000","100.590,0000","100.490,0000","100.490,0000","101.080,0000","3.632,0000","-16.015,0000","-12.383,0000"
"25/07/2022","10:13:45","100.640,0000","100.645,0000","100.565,0000","100.565,0000","101.080,0000","1.977,0000","-12.322,0000","-10.345,0000"
"25/07/2022","10:12:50","100.715,0000","100.770,0000","100.640,0000","100.640,0000","101.080,0000","10.071,0000","-25.223,0000","-15.152,0000"
"25/07/2022","10:12:05","100.790,0000","100.825,0000","100.715,0000","100.715,0000","101.080,0000","17.740,0000","-16.792,0000","948,0000"
"25/07/2022","10:10:52","100.715,0000","100.790,0000","100.705,0000","100.790,0000","101.080,0000","25.268,0000","-17.167,0000","8.101,0000"
"25/07/2022","10:08:08","100.640,0000","100.715,0000","100.585,0000","100.715,0000","101.080,0000","38.314,0000","-33.020,0000","5.294,0000"
"25/07/2022","10:03:10","100.715,0000","100.785,0000","100.640,0000","100.640,0000","101.080,0000","53.086,0000","-70.219,0000","-17.133,0000"
"25/07/2022","10:02:25","100.640,0000","100.715,0000","100.640,0000","100.715,0000","101.080,0000","29.862,0000","-14.326,0000","15.536,0000"
"25/07/2022","10:00:39","100.565,0000","100.640,0000","100.555,0000","100.640,0000","101.080,0000","34.692,0000","-24.698,0000","9.994,0000"
"25/07/2022","09:59:57","100.490,0000","100.565,0000","100.435,0000","100.565,0000","101.080,0000","17.324,0000","-16.656,0000","668,0000"
"25/07/2022","09:59:29","100.565,0000","100.580,0000","100.490,0000","100.490,0000","101.080,0000","5.736,0000","-6.916,0000","-1.180,0000"
"25/07/2022","09:58:17","100.490,0000","100.565,0000","100.475,0000","100.565,0000","101.080,0000","18.971,0000","-8.244,0000","10.727,0000"
"25/07/2022","09:54:06","100.415,0000","100.490,0000","100.395,0000","100.490,0000","101.080,0000","25.174,0000","-19.431,0000","5.743,0000"
"25/07/2022","09:50:06","100.490,0000","100.550,0000","100.415,0000","100.415,0000","101.080,0000","33.796,0000","-37.849,0000","-4.053,0000"
"25/07/2022","09:45:01","100.415,0000","100.490,0000","100.385,0000","100.490,0000","101.080,0000","29.731,0000","-23.463,0000","6.268,0000"
"25/07/2022","09:42:44","100.490,0000","100.495,0000","100.415,0000","100.415,0000","101.080,0000","8.769,0000","-14.798,0000","-6.029,0000"
"25/07/2022","09:38:23","100.415,0000","100.490,0000","100.370,0000","100.490,0000","101.080,0000","30.383,0000","-29.423,0000","960,0000"
"25/07/2022","09:35:05","100.490,0000","100.515,0000","100.415,0000","100.415,0000","101.080,0000","14.475,0000","-19.558,0000","-5.083,0000"
"25/07/2022","09:30:22","100.415,0000","100.490,0000","100.410,0000","100.490,0000","101.080,0000","19.006,0000","-12.575,0000","6.431,0000"
"25/07/2022","09:16:33","100.490,0000","100.560,0000","100.415,0000","100.415,0000","101.080,0000","65.384,0000","-60.131,0000","5.253,0000"
"25/07/2022","09:16:16","100.415,0000","100.490,0000","100.390,0000","100.490,0000","101.080,0000","8.405,0000","-8.014,0000","391,0000"
"25/07/2022","09:11:11","100.490,0000","100.515,0000","100.415,0000","100.415,0000","101.080,0000","21.037,0000","-31.005,0000","-9.968,0000"
"25/07/2022","09:07:46","100.565,0000","100.625,0000","100.490,0000","100.490,0000","101.080,0000","22.216,0000","-24.940,0000","-2.724,0000"
"25/07/2022","09:05:16","100.490,0000","100.565,0000","100.445,0000","100.565,0000","101.080,0000","16.702,0000","-13.251,0000","3.451,0000"
"25/07/2022","09:01:31","100.415,0000","100.490,0000","100.360,0000","100.490,0000","101.080,0000","26.414,0000","-25.602,0000","812,0000"
"25/07/2022","09:01:14","100.490,0000","100.490,0000","100.415,0000","100.415,0000","101.080,0000","3.608,0000","-3.516,0000","92,0000"
"25/07/2022","09:01:06","100.415,0000","100.490,0000","100.385,0000","100.490,0000","101.080,0000","3.764,0000","-3.321,0000","443,0000"
"25/07/2022","09:00:46","100.490,0000","100.560,0000","100.415,0000","100.415,0000","101.080,0000","12.642,0000","-15.595,0000","-2.953,0000"
"25/07/2022","09:00:44","100.415,0000","100.490,0000","100.410,0000","100.490,0000","101.080,0000","1.724,0000","-1.134,0000","590,0000"
"22/07/2022","17:53:30","99.900,0000","99.955,0000","99.870,0000","99.955,0000","101.080,0000","980,0000","-2.194,0000","-1.214,0000"
"22/07/2022","17:52:43","99.825,0000","99.900,0000","99.795,0000","99.900,0000","101.080,0000","1.903,0000","-2.103,0000","-200,0000"
