"Data","Hora","Abertura","Máxima","Mínima","Fechamento","ULT","Compradores","Vendedores","Saldo"
"12/07/2022","11:28:58","98.735,0000","98.835,0000","98.725,0000","98.835,0000","98.670,0000","21.238,0000","-13.457,0000","7.781,0000"
"12/07/2022","11:28:01","98.835,0000","98.855,0000","98.735,0000","98.735,0000","98.670,0000","11.785,0000","-28.308,0000","-16.523,0000"
"12/07/2022","11:26:20","98.935,0000","98.970,0000","98.835,0000","98.835,0000","98.670,0000","18.261,0000","-21.144,0000","-2.883,0000"
"12/07/2022","11:25:27","98.835,0000","98.935,0000","98.815,0000","98.935,0000","98.670,0000","17.114,0000","-10.855,0000","6.259,0000"
"12/07/2022","11:23:36","98.935,0000","98.940,0000","98.835,0000","98.835,0000","98.670,0000","15.947,0000","-22.664,0000","-6.717,0000"
"12/07/2022","11:21:54","98.835,0000","98.935,0000","98.780,0000","98.935,0000","98.670,0000","22.369,0000","-20.852,0000","1.517,0000"
"12/07/2022","11:20:41","98.935,0000","98.945,0000","98.835,0000","98.835,0000","98.670,0000","15.235,0000","-19.039,0000","-3.804,0000"
"12/07/2022","11:16:20","98.835,0000","98.935,0000","98.765,0000","98.935,0000","98.670,0000","56.075,0000","-46.078,0000","9.997,0000"
"12/07/2022","11:12:46","98.735,0000","98.835,0000","98.675,0000","98.835,0000","98.670,0000","47.511,0000","-45.398,0000","2.113,0000"
"12/07/2022","11:12:17","98.835,0000","98.840,0000","98.735,0000","98.735,0000","98.670,0000","7.931,0000","-12.225,0000","-4.294,0000"
"12/07/2022","11:11:02","98.735,0000","98.835,0000","98.675,0000","98.835,0000","98.670,0000","31.784,0000","-27.119,0000","4.665,0000"
"12/07/2022","11:10:31","98.635,0000","98.735,0000","98.595,0000","98.735,0000","98.670,0000","27.378,0000","-11.547,0000","15.831,0000"
"12/07/2022","11:04:54","98.535,0000","98.635,0000","98.485,0000","98.635,0000","98.670,0000","83.388,0000","-63.462,0000","19.926,0000"
"12/07/2022","11:02:53","98.435,0000","98.535,0000","98.420,0000","98.535,0000","98.670,0000","36.226,0000","-22.950,0000","13.276,0000"
"12/07/2022","11:01:06","98.335,0000","98.435,0000","98.330,0000","98.435,0000","98.670,0000","27.889,0000","-20.634,0000","7.255,0000"
"12/07/2022","10:59:03","98.435,0000","98.460,0000","98.335,0000","98.335,0000","98.670,0000","33.569,0000","-61.980,0000","-28.411,0000"
"12/07/2022","10:56:07","98.535,0000","98.615,0000","98.435,0000","98.435,0000","98.670,0000","41.610,0000","-47.268,0000","-5.658,0000"
"12/07/2022","10:50:40","98.435,0000","98.535,0000","98.390,0000","98.535,0000","98.670,0000","79.467,0000","-70.757,0000","8.710,0000"
"12/07/2022","10:49:57","98.535,0000","98.540,0000","98.435,0000","98.435,0000","98.670,0000","15.939,0000","-30.605,0000","-14.666,0000"
"12/07/2022","10:48:55","98.635,0000","98.655,0000","98.535,0000","98.535,0000","98.670,0000","15.678,0000","-20.148,0000","-4.470,0000"
"12/07/2022","10:46:09","98.535,0000","98.635,0000","98.480,0000","98.635,0000","98.670,0000","56.790,0000","-50.795,0000","5.995,0000"
"12/07/2022","10:44:28","98.635,0000","98.645,0000","98.535,0000","98.535,0000","98.670,0000","32.661,0000","-43.273,0000","-10.612,0000"
"12/07/2022","10:43:54","98.735,0000","98.755,0000","98.635,0000","98.635,0000","98.670,0000","12.414,0000","-23.870,0000","-11.456,0000"
"12/07/2022","10:41:22","98.835,0000","98.865,0000","98.735,0000","98.735,0000","98.670,0000","49.740,0000","-62.311,0000","-12.571,0000"
"12/07/2022","10:40:59","98.735,0000","98.835,0000","98.695,0000","98.835,0000","98.670,0000","22.645,0000","-9.702,0000","12.943,0000"
"12/07/2022","10:38:45","98.635,0000","98.735,0000","98.600,0000","98.735,0000","98.670,0000","51.592,0000","-36.758,0000","14.834,0000"
"12/07/2022","10:36:50","98.535,0000","98.635,0000","98.535,0000","98.635,0000","98.670,0000","35.390,0000","-21.227,0000","14.163,0000"
"12/07/2022","10:35:55","98.635,0000","98.640,0000","98.535,0000","98.535,0000","98.670,0000","14.971,0000","-21.433,0000","-6.462,0000"
"12/07/2022","10:35:45","98.535,0000","98.635,0000","98.525,0000","98.635,0000","98.670,0000","17.923,0000","-5.055,0000","12.868,0000"
"12/07/2022","10:35:03","98.435,0000","98.535,0000","98.425,0000","98.535,0000","98.670,0000","25.008,0000","-13.094,0000","11.914,0000"
"12/07/2022","10:33:35","98.335,0000","98.435,0000","98.280,0000","98.435,0000","98.670,0000","40.987,0000","-35.956,0000","5.031,0000"
"12/07/2022","10:33:19","98.435,0000","98.460,0000","98.335,0000","98.335,0000","98.670,0000","6.038,0000","-16.814,0000","-10.776,0000"
"12/07/2022","10:31:25","98.535,0000","98.605,0000","98.435,0000","98.435,0000","98.670,0000","48.782,0000","-59.877,0000","-11.095,0000"
"12/07/2022","10:30:43","98.435,0000","98.535,0000","98.410,0000","98.535,0000","98.670,0000","33.968,0000","-17.197,0000","16.771,0000"
"12/07/2022","10:29:37","98.335,0000","98.435,0000","98.300,0000","98.435,0000","98.670,0000","38.311,0000","-29.726,0000","8.585,0000"
"12/07/2022","10:27:28","98.435,0000","98.495,0000","98.335,0000","98.335,0000","98.670,0000","36.312,0000","-48.644,0000","-12.332,0000"
"12/07/2022","10:24:34","98.535,0000","98.565,0000","98.435,0000","98.435,0000","98.670,0000","34.550,0000","-45.238,0000","-10.688,0000"
"12/07/2022","10:22:31","98.635,0000","98.675,0000","98.535,0000","98.535,0000","98.670,0000","20.324,0000","-23.782,0000","-3.458,0000"
"12/07/2022","10:21:22","98.535,0000","98.635,0000","98.510,0000","98.635,0000","98.670,0000","23.248,0000","-14.426,0000","8.822,0000"
"12/07/2022","10:20:17","98.635,0000","98.685,0000","98.535,0000","98.535,0000","98.670,0000","20.590,0000","-28.221,0000","-7.631,0000"
"12/07/2022","10:17:51","98.535,0000","98.635,0000","98.480,0000","98.635,0000","98.670,0000","57.798,0000","-49.637,0000","8.161,0000"
"12/07/2022","10:16:01","98.635,0000","98.690,0000","98.535,0000","98.535,0000","98.670,0000","29.383,0000","-47.006,0000","-17.623,0000"
"12/07/2022","10:11:30","98.735,0000","98.785,0000","98.635,0000","98.635,0000","98.670,0000","57.726,0000","-74.423,0000","-16.697,0000"
"12/07/2022","10:10:25","98.835,0000","98.845,0000","98.735,0000","98.735,0000","98.670,0000","14.083,0000","-18.065,0000","-3.982,0000"
"12/07/2022","10:09:55","98.735,0000","98.835,0000","98.725,0000","98.835,0000","98.670,0000","19.626,0000","-13.383,0000","6.243,0000"
"12/07/2022","10:04:49","98.835,0000","98.910,0000","98.735,0000","98.735,0000","98.670,0000","93.917,0000","-108.201,0000","-14.284,0000"
"12/07/2022","10:03:43","98.935,0000","98.950,0000","98.835,0000","98.835,0000","98.670,0000","36.542,0000","-42.596,0000","-6.054,0000"
"12/07/2022","10:03:29","99.035,0000","99.045,0000","98.935,0000","98.935,0000","98.670,0000","11.352,0000","-27.002,0000","-15.650,0000"
"12/07/2022","09:59:05","99.135,0000","99.175,0000","99.035,0000","99.035,0000","98.670,0000","56.129,0000","-68.657,0000","-12.528,0000"
"12/07/2022","09:52:32","99.035,0000","99.135,0000","98.995,0000","99.135,0000","98.670,0000","54.678,0000","-45.208,0000","9.470,0000"
"12/07/2022","09:50:51","98.935,0000","99.035,0000","98.885,0000","99.035,0000","98.670,0000","35.789,0000","-27.724,0000","8.065,0000"
"12/07/2022","09:41:19","99.035,0000","99.110,0000","98.935,0000","98.935,0000","98.670,0000","71.269,0000","-100.066,0000","-28.797,0000"
"12/07/2022","09:38:41","99.135,0000","99.145,0000","99.035,0000","99.035,0000","98.670,0000","21.725,0000","-32.971,0000","-11.246,0000"
"12/07/2022","09:35:00","99.035,0000","99.135,0000","98.995,0000","99.135,0000","98.670,0000","62.150,0000","-50.535,0000","11.615,0000"
"12/07/2022","09:30:06","98.935,0000","99.035,0000","98.855,0000","99.035,0000","98.670,0000","62.720,0000","-41.218,0000","21.502,0000"
"12/07/2022","09:25:04","98.835,0000","98.935,0000","98.815,0000","98.935,0000","98.670,0000","43.611,0000","-36.142,0000","7.469,0000"
"12/07/2022","09:20:12","98.935,0000","98.995,0000","98.835,0000","98.835,0000","98.670,0000","43.980,0000","-58.519,0000","-14.539,0000"
"12/07/2022","09:17:51","99.035,0000","99.060,0000","98.935,0000","98.935,0000","98.670,0000","17.809,0000","-30.661,0000","-12.852,0000"
"12/07/2022","09:13:59","98.935,0000","99.035,0000","98.915,0000","99.035,0000","98.670,0000","41.981,0000","-32.151,0000","9.830,0000"
"12/07/2022","09:04:07","98.835,0000","98.935,0000","98.760,0000","98.935,0000","98.670,0000","95.939,0000","-97.241,0000","-1.302,0000"
"12/07/2022","09:02:45","98.935,0000","98.965,0000","98.835,0000","98.835,0000","98.670,0000","21.470,0000","-22.948,0000","-1.478,0000"
"12/07/2022","09:01:03","98.835,0000","98.935,0000","98.775,0000","98.935,0000","98.670,0000","32.962,0000","-31.436,0000","1.526,0000"
"12/07/2022","09:00:59","98.735,0000","98.835,0000","98.710,0000","98.835,0000","98.670,0000","4.940,0000","-3.216,0000","1.724,0000"
"11/07/2022","17:53:30","99.130,0000","99.215,0000","99.125,0000","99.185,0000","98.670,0000","3.416,0000","-2.118,0000","1.298,0000"
"11/07/2022","17:26:15","99.230,0000","99.315,0000","99.130,0000","99.130,0000","98.670,0000","126.815,0000","-126.557,0000","258,0000"
"11/07/2022","17:00:01","99.330,0000","99.390,0000","99.230,0000","99.230,0000","98.670,0000","121.728,0000","-125.193,0000","-3.465,0000"
"11/07/2022","16:28:52","99.230,0000","99.330,0000","99.150,0000","99.330,0000","98.670,0000","246.930,0000","-246.047,0000","883,0000"
"11/07/2022","16:08:41","99.130,0000","99.230,0000","99.060,0000","99.230,0000","98.670,0000","177.390,0000","-157.700,0000","19.690,0000"
"11/07/2022","15:54:28","99.030,0000","99.130,0000","98.945,0000","99.130,0000","98.670,0000","155.309,0000","-138.413,0000","16.896,0000"
"11/07/2022","15:50:49","99.130,0000","99.160,0000","99.030,0000","99.030,0000","98.670,0000","43.408,0000","-58.945,0000","-15.537,0000"
"11/07/2022","15:49:41","99.230,0000","99.245,0000","99.130,0000","99.130,0000","98.670,0000","16.800,0000","-30.468,0000","-13.668,0000"
"11/07/2022","15:42:50","99.330,0000","99.345,0000","99.230,0000","99.230,0000","98.670,0000","37.647,0000","-47.981,0000","-10.334,0000"
"11/07/2022","15:11:44","99.230,0000","99.330,0000","99.135,0000","99.330,0000","98.670,0000","248.902,0000","-227.481,0000","21.421,0000"
"11/07/2022","15:10:47","99.330,0000","99.330,0000","99.230,0000","99.230,0000","98.670,0000","9.219,0000","-13.373,0000","-4.154,0000"
"11/07/2022","15:10:20","99.230,0000","99.330,0000","99.215,0000","99.330,0000","98.670,0000","14.457,0000","-10.675,0000","3.782,0000"
"11/07/2022","15:09:04","99.330,0000","99.360,0000","99.230,0000","99.230,0000","98.670,0000","18.375,0000","-32.784,0000","-14.409,0000"
"11/07/2022","15:06:21","99.430,0000","99.450,0000","99.330,0000","99.330,0000","98.670,0000","23.639,0000","-30.107,0000","-6.468,0000"
"11/07/2022","15:05:15","99.330,0000","99.430,0000","99.275,0000","99.430,0000","98.670,0000","32.776,0000","-25.388,0000","7.388,0000"
"11/07/2022","15:04:28","99.430,0000","99.460,0000","99.330,0000","99.330,0000","98.670,0000","21.206,0000","-40.802,0000","-19.596,0000"
"11/07/2022","15:02:59","99.530,0000","99.535,0000","99.430,0000","99.430,0000","98.670,0000","14.603,0000","-33.764,0000","-19.161,0000"
"11/07/2022","14:54:09","99.630,0000","99.685,0000","99.530,0000","99.530,0000","98.670,0000","58.631,0000","-70.601,0000","-11.970,0000"
"11/07/2022","14:47:18","99.530,0000","99.630,0000","99.485,0000","99.630,0000","98.670,0000","75.788,0000","-59.508,0000","16.280,0000"
"11/07/2022","14:46:32","99.630,0000","99.645,0000","99.530,0000","99.530,0000","98.670,0000","7.889,0000","-25.490,0000","-17.601,0000"
"11/07/2022","14:19:11","99.730,0000","99.820,0000","99.630,0000","99.630,0000","98.670,0000","181.575,0000","-190.650,0000","-9.075,0000"
"11/07/2022","14:18:13","99.630,0000","99.730,0000","99.625,0000","99.730,0000","98.670,0000","11.168,0000","-5.558,0000","5.610,0000"
"11/07/2022","14:03:27","99.730,0000","99.795,0000","99.630,0000","99.630,0000","98.670,0000","117.391,0000","-130.153,0000","-12.762,0000"
"11/07/2022","13:56:22","99.630,0000","99.730,0000","99.620,0000","99.730,0000","98.670,0000","55.698,0000","-44.432,0000","11.266,0000"
"11/07/2022","13:54:00","99.530,0000","99.630,0000","99.515,0000","99.630,0000","98.670,0000","25.697,0000","-16.654,0000","9.043,0000"
"11/07/2022","13:51:00","99.630,0000","99.640,0000","99.530,0000","99.530,0000","98.670,0000","27.783,0000","-34.847,0000","-7.064,0000"
"11/07/2022","13:38:32","99.730,0000","99.805,0000","99.630,0000","99.630,0000","98.670,0000","70.932,0000","-100.472,0000","-29.540,0000"
"11/07/2022","13:35:06","99.630,0000","99.730,0000","99.610,0000","99.730,0000","98.670,0000","33.973,0000","-22.162,0000","11.811,0000"
"11/07/2022","13:25:19","99.530,0000","99.630,0000","99.455,0000","99.630,0000","98.670,0000","95.682,0000","-80.861,0000","14.821,0000"
"11/07/2022","13:22:28","99.630,0000","99.650,0000","99.530,0000","99.530,0000","98.670,0000","20.608,0000","-35.586,0000","-14.978,0000"
"11/07/2022","13:03:16","99.730,0000","99.800,0000","99.630,0000","99.630,0000","98.670,0000","123.390,0000","-128.405,0000","-5.015,0000"
"11/07/2022","13:00:55","99.830,0000","99.845,0000","99.730,0000","99.730,0000","98.670,0000","22.055,0000","-40.183,0000","-18.128,0000"
"11/07/2022","12:52:37","99.930,0000","99.985,0000","99.830,0000","99.830,0000","98.670,0000","59.093,0000","-62.645,0000","-3.552,0000"
"11/07/2022","12:48:00","99.830,0000","99.930,0000","99.810,0000","99.930,0000","98.670,0000","39.849,0000","-34.321,0000","5.528,0000"
"11/07/2022","12:41:57","99.930,0000","99.950,0000","99.830,0000","99.830,0000","98.670,0000","52.549,0000","-62.623,0000","-10.074,0000"
"11/07/2022","12:40:38","100.030,0000","100.040,0000","99.930,0000","99.930,0000","98.670,0000","9.488,0000","-21.935,0000","-12.447,0000"
"11/07/2022","12:39:07","100.130,0000","100.135,0000","100.030,0000","100.030,0000","98.670,0000","11.535,0000","-17.595,0000","-6.060,0000"
"11/07/2022","12:38:11","100.030,0000","100.130,0000","100.020,0000","100.130,0000","98.670,0000","22.466,0000","-7.762,0000","14.704,0000"
"11/07/2022","12:37:04","99.930,0000","100.030,0000","99.900,0000","100.030,0000","98.670,0000","17.642,0000","-15.833,0000","1.809,0000"
"11/07/2022","12:35:48","100.030,0000","100.040,0000","99.930,0000","99.930,0000","98.670,0000","10.058,0000","-19.402,0000","-9.344,0000"
"11/07/2022","12:31:27","99.930,0000","100.030,0000","99.900,0000","100.030,0000","98.670,0000","50.378,0000","-37.384,0000","12.994,0000"
"11/07/2022","12:27:35","99.830,0000","99.930,0000","99.795,0000","99.930,0000","98.670,0000","51.340,0000","-32.135,0000","19.205,0000"
"11/07/2022","12:23:32","99.730,0000","99.830,0000","99.680,0000","99.830,0000","98.670,0000","43.822,0000","-38.913,0000","4.909,0000"
"11/07/2022","12:12:36","99.830,0000","99.880,0000","99.730,0000","99.730,0000","98.670,0000","77.420,0000","-85.217,0000","-7.797,0000"
"11/07/2022","12:05:04","99.730,0000","99.830,0000","99.675,0000","99.830,0000","98.670,0000","65.587,0000","-54.489,0000","11.098,0000"
"11/07/2022","12:01:28","99.630,0000","99.730,0000","99.585,0000","99.730,0000","98.670,0000","36.685,0000","-24.991,0000","11.694,0000"
"11/07/2022","11:55:49","99.530,0000","99.630,0000","99.485,0000","99.630,0000","98.670,0000","65.268,0000","-55.997,0000","9.271,0000"
"11/07/2022","11:48:14","99.630,0000","99.715,0000","99.530,0000","99.530,0000","98.670,0000","80.703,0000","-89.582,0000","-8.879,0000"
"11/07/2022","11:46:11","99.730,0000","99.750,0000","99.630,0000","99.630,0000","98.670,0000","18.012,0000","-29.949,0000","-11.937,0000"
"11/07/2022","11:40:32","99.830,0000","99.880,0000","99.730,0000","99.730,0000","98.670,0000","61.206,0000","-67.033,0000","-5.827,0000"
"11/07/2022","11:36:16","99.730,0000","99.830,0000","99.665,0000","99.830,0000","98.670,0000","52.390,0000","-40.496,0000","11.894,0000"
"11/07/2022","11:31:19","99.630,0000","99.730,0000","99.600,0000","99.730,0000","98.670,0000","62.794,0000","-54.448,0000","8.346,0000"
"11/07/2022","11:28:05","99.530,0000","99.630,0000","99.480,0000","99.630,0000","98.670,0000","40.852,0000","-38.227,0000","2.625,0000"
"11/07/2022","11:26:46","99.630,0000","99.650,0000","99.530,0000","99.530,0000","98.670,0000","12.334,0000","-17.625,0000","-5.291,0000"
"11/07/2022","11:24:26","99.530,0000","99.630,0000","99.490,0000","99.630,0000","98.670,0000","39.406,0000","-22.798,0000","16.608,0000"
"11/07/2022","11:21:48","99.430,0000","99.530,0000","99.395,0000","99.530,0000","98.670,0000","39.160,0000","-32.189,0000","6.971,0000"
"11/07/2022","11:20:55","99.530,0000","99.535,0000","99.430,0000","99.430,0000","98.670,0000","20.870,0000","-36.501,0000","-15.631,0000"
"11/07/2022","11:14:55","99.630,0000","99.720,0000","99.530,0000","99.530,0000","98.670,0000","86.176,0000","-96.305,0000","-10.129,0000"
"11/07/2022","11:10:29","99.730,0000","99.825,0000","99.630,0000","99.630,0000","98.670,0000","62.915,0000","-62.129,0000","786,0000"
"11/07/2022","11:05:15","99.630,0000","99.730,0000","99.535,0000","99.730,0000","98.670,0000","81.329,0000","-59.919,0000","21.410,0000"
"11/07/2022","11:04:57","99.530,0000","99.630,0000","99.530,0000","99.630,0000","98.670,0000","12.920,0000","-12.136,0000","784,0000"
"11/07/2022","11:03:01","99.630,0000","99.720,0000","99.530,0000","99.530,0000","98.670,0000","29.243,0000","-39.093,0000","-9.850,0000"
"11/07/2022","11:02:30","99.730,0000","99.755,0000","99.630,0000","99.630,0000","98.670,0000","9.885,0000","-22.525,0000","-12.640,0000"
"11/07/2022","11:02:01","99.830,0000","99.865,0000","99.730,0000","99.730,0000","98.670,0000","15.871,0000","-17.829,0000","-1.958,0000"
"11/07/2022","11:01:40","99.730,0000","99.830,0000","99.700,0000","99.830,0000","98.670,0000","12.072,0000","-8.648,0000","3.424,0000"
"11/07/2022","10:59:54","99.830,0000","99.860,0000","99.730,0000","99.730,0000","98.670,0000","33.105,0000","-42.034,0000","-8.929,0000"
"11/07/2022","10:59:08","99.930,0000","99.945,0000","99.830,0000","99.830,0000","98.670,0000","12.741,0000","-22.212,0000","-9.471,0000"
"11/07/2022","10:58:08","100.030,0000","100.050,0000","99.930,0000","99.930,0000","98.670,0000","14.439,0000","-22.170,0000","-7.731,0000"
"11/07/2022","10:57:20","99.930,0000","100.030,0000","99.900,0000","100.030,0000","98.670,0000","31.554,0000","-19.932,0000","11.622,0000"
"11/07/2022","10:54:24","99.830,0000","99.930,0000","99.770,0000","99.930,0000","98.670,0000","42.517,0000","-30.089,0000","12.428,0000"
"11/07/2022","10:52:12","99.730,0000","99.830,0000","99.695,0000","99.830,0000","98.670,0000","40.039,0000","-27.815,0000","12.224,0000"
"11/07/2022","10:50:38","99.630,0000","99.730,0000","99.585,0000","99.730,0000","98.670,0000","28.615,0000","-24.908,0000","3.707,0000"
"11/07/2022","10:50:20","99.730,0000","99.735,0000","99.630,0000","99.630,0000","98.670,0000","4.731,0000","-7.931,0000","-3.200,0000"
"11/07/2022","10:48:58","99.630,0000","99.730,0000","99.570,0000","99.730,0000","98.670,0000","37.332,0000","-28.234,0000","9.098,0000"
"11/07/2022","10:45:30","99.730,0000","99.815,0000","99.630,0000","99.630,0000","98.670,0000","54.612,0000","-58.385,0000","-3.773,0000"
"11/07/2022","10:41:50","99.830,0000","99.925,0000","99.730,0000","99.730,0000","98.670,0000","64.142,0000","-79.283,0000","-15.141,0000"
"11/07/2022","10:40:23","99.930,0000","99.930,0000","99.830,0000","99.830,0000","98.670,0000","16.485,0000","-18.514,0000","-2.029,0000"
"11/07/2022","10:40:10","99.830,0000","99.930,0000","99.820,0000","99.930,0000","98.670,0000","9.304,0000","-10.809,0000","-1.505,0000"
"11/07/2022","10:39:25","99.930,0000","100.000,0000","99.830,0000","99.830,0000","98.670,0000","22.048,0000","-36.224,0000","-14.176,0000"
"11/07/2022","10:38:45","100.030,0000","100.090,0000","99.930,0000","99.930,0000","98.670,0000","16.824,0000","-17.188,0000","-364,0000"
"11/07/2022","10:38:06","99.930,0000","100.030,0000","99.910,0000","100.030,0000","98.670,0000","17.009,0000","-13.403,0000","3.606,0000"
"11/07/2022","10:36:43","100.030,0000","100.110,0000","99.930,0000","99.930,0000","98.670,0000","32.492,0000","-31.354,0000","1.138,0000"
"11/07/2022","10:36:23","99.930,0000","100.030,0000","99.920,0000","100.030,0000","98.670,0000","11.533,0000","-9.592,0000","1.941,0000"
"11/07/2022","10:35:58","100.030,0000","100.035,0000","99.930,0000","99.930,0000","98.670,0000","9.242,0000","-24.600,0000","-15.358,0000"
"11/07/2022","10:35:02","100.130,0000","100.180,0000","100.030,0000","100.030,0000","98.670,0000","21.034,0000","-29.349,0000","-8.315,0000"
"11/07/2022","10:33:44","100.230,0000","100.315,0000","100.130,0000","100.130,0000","98.670,0000","14.433,0000","-24.826,0000","-10.393,0000"
"11/07/2022","10:33:32","100.330,0000","100.330,0000","100.230,0000","100.230,0000","98.670,0000","2.302,0000","-6.209,0000","-3.907,0000"
"11/07/2022","10:31:29","100.230,0000","100.330,0000","100.140,0000","100.330,0000","98.670,0000","49.979,0000","-38.239,0000","11.740,0000"
"11/07/2022","10:31:11","100.130,0000","100.230,0000","100.115,0000","100.230,0000","98.670,0000","16.002,0000","-5.292,0000","10.710,0000"
"11/07/2022","10:30:07","100.030,0000","100.130,0000","99.960,0000","100.130,0000","98.670,0000","34.678,0000","-29.902,0000","4.776,0000"
"11/07/2022","10:28:32","100.130,0000","100.160,0000","100.030,0000","100.030,0000","98.670,0000","22.935,0000","-33.125,0000","-10.190,0000"
"11/07/2022","10:23:37","100.230,0000","100.285,0000","100.130,0000","100.130,0000","98.670,0000","46.632,0000","-61.642,0000","-15.010,0000"
"11/07/2022","10:21:46","100.330,0000","100.380,0000","100.230,0000","100.230,0000","98.670,0000","25.095,0000","-27.373,0000","-2.278,0000"
"11/07/2022","10:20:22","100.230,0000","100.330,0000","100.200,0000","100.330,0000","98.670,0000","24.489,0000","-17.423,0000","7.066,0000"
"11/07/2022","10:18:01","100.330,0000","100.370,0000","100.230,0000","100.230,0000","98.670,0000","34.461,0000","-46.796,0000","-12.335,0000"
"11/07/2022","10:17:41","100.230,0000","100.330,0000","100.210,0000","100.330,0000","98.670,0000","25.675,0000","-10.692,0000","14.983,0000"
"11/07/2022","10:17:15","100.130,0000","100.230,0000","100.120,0000","100.230,0000","98.670,0000","32.423,0000","-15.081,0000","17.342,0000"
"11/07/2022","10:15:33","100.030,0000","100.130,0000","99.945,0000","100.130,0000","98.670,0000","34.947,0000","-21.847,0000","13.100,0000"
"11/07/2022","10:12:20","99.930,0000","100.030,0000","99.855,0000","100.030,0000","98.670,0000","54.640,0000","-52.466,0000","2.174,0000"
"11/07/2022","10:10:12","100.030,0000","100.075,0000","99.930,0000","99.930,0000","98.670,0000","35.510,0000","-37.215,0000","-1.705,0000"
"11/07/2022","10:08:59","99.930,0000","100.030,0000","99.895,0000","100.030,0000","98.670,0000","21.041,0000","-21.551,0000","-510,0000"
"11/07/2022","10:08:30","100.030,0000","100.035,0000","99.930,0000","99.930,0000","98.670,0000","5.526,0000","-9.335,0000","-3.809,0000"
"11/07/2022","10:06:52","99.930,0000","100.030,0000","99.915,0000","100.030,0000","98.670,0000","29.536,0000","-19.277,0000","10.259,0000"
"11/07/2022","10:05:53","100.030,0000","100.060,0000","99.930,0000","99.930,0000","98.670,0000","18.095,0000","-34.430,0000","-16.335,0000"
"11/07/2022","10:04:28","100.130,0000","100.165,0000","100.030,0000","100.030,0000","98.670,0000","19.456,0000","-22.140,0000","-2.684,0000"
"11/07/2022","10:03:08","100.030,0000","100.130,0000","100.005,0000","100.130,0000","98.670,0000","20.885,0000","-15.894,0000","4.991,0000"
"11/07/2022","10:02:09","100.130,0000","100.150,0000","100.030,0000","100.030,0000","98.670,0000","12.831,0000","-15.438,0000","-2.607,0000"
"11/07/2022","10:01:33","100.030,0000","100.130,0000","100.020,0000","100.130,0000","98.670,0000","12.174,0000","-6.576,0000","5.598,0000"
"11/07/2022","09:58:44","100.130,0000","100.135,0000","100.030,0000","100.030,0000","98.670,0000","17.155,0000","-27.023,0000","-9.868,0000"
"11/07/2022","09:53:20","100.030,0000","100.130,0000","100.010,0000","100.130,0000","98.670,0000","30.458,0000","-24.083,0000","6.375,0000"
"11/07/2022","09:51:46","100.130,0000","100.130,0000","100.030,0000","100.030,0000","98.670,0000","6.602,0000","-13.068,0000","-6.466,0000"
"11/07/2022","09:38:02","100.030,0000","100.130,0000","99.935,0000","100.130,0000","98.670,0000","157.422,0000","-142.937,0000","14.485,0000"
"11/07/2022","09:33:56","100.130,0000","100.220,0000","100.030,0000","100.030,0000","98.670,0000","42.872,0000","-47.888,0000","-5.016,0000"
"11/07/2022","09:32:15","100.230,0000","100.285,0000","100.130,0000","100.130,0000","98.670,0000","23.869,0000","-39.425,0000","-15.556,0000"
"11/07/2022","09:30:02","100.330,0000","100.375,0000","100.230,0000","100.230,0000","98.670,0000","28.235,0000","-35.397,0000","-7.162,0000"
"11/07/2022","09:19:34","100.230,0000","100.330,0000","100.190,0000","100.330,0000","98.670,0000","86.739,0000","-69.566,0000","17.173,0000"
"11/07/2022","09:16:19","100.330,0000","100.415,0000","100.230,0000","100.230,0000","98.670,0000","32.011,0000","-38.780,0000","-6.769,0000"
"11/07/2022","09:14:57","100.430,0000","100.500,0000","100.330,0000","100.330,0000","98.670,0000","11.528,0000","-22.520,0000","-10.992,0000"
"11/07/2022","09:13:47","100.530,0000","100.530,0000","100.430,0000","100.430,0000","98.670,0000","3.739,0000","-9.129,0000","-5.390,0000"
"11/07/2022","09:09:22","100.430,0000","100.530,0000","100.380,0000","100.530,0000","98.670,0000","35.628,0000","-33.493,0000","2.135,0000"
"11/07/2022","09:08:55","100.530,0000","100.540,0000","100.430,0000","100.430,0000","98.670,0000","4.912,0000","-12.749,0000","-7.837,0000"
"11/07/2022","09:05:30","100.630,0000","100.720,0000","100.530,0000","100.530,0000","98.670,0000","29.103,0000","-33.281,0000","-4.178,0000"
"11/07/2022","09:03:45","100.530,0000","100.630,0000","100.520,0000","100.630,0000","98.670,0000","25.159,0000","-20.547,0000","4.612,0000"
"11/07/2022","09:03:16","100.430,0000","100.530,0000","100.420,0000","100.530,0000","98.670,0000","10.695,0000","-6.499,0000","4.196,0000"
"11/07/2022","09:03:05","100.330,0000","100.430,0000","100.295,0000","100.430,0000","98.670,0000","12.371,0000","-9.745,0000","2.626,0000"
"11/07/2022","09:02:46","100.430,0000","100.480,0000","100.330,0000","100.330,0000","98.670,0000","8.360,0000","-15.968,0000","-7.608,0000"
"11/07/2022","09:02:05","100.530,0000","100.580,0000","100.430,0000","100.430,0000","98.670,0000","11.341,0000","-11.849,0000","-508,0000"
"11/07/2022","09:01:25","100.430,0000","100.530,0000","100.415,0000","100.530,0000","98.670,0000","9.988,0000","-8.307,0000","1.681,0000"
"11/07/2022","09:00:58","100.530,0000","100.580,0000","100.430,0000","100.430,0000","98.670,0000","12.544,0000","-15.781,0000","-3.237,0000"
