"Data","Hora","Abertura","Máxima","Mínima","Fechamento","ULT","Compradores","Vendedores","Saldo"
"25/07/2022","10:42:28","5.441,5000","5.443,0000","5.439,5000","5.439,5000","5.364,5000","4.001,0000","-3.496,0000","505,0000"
"25/07/2022","10:42:12","5.439,5000","5.441,5000","5.438,0000","5.441,5000","5.364,5000","1.694,0000","-3.329,0000","-1.635,0000"
"25/07/2022","10:41:52","5.441,5000","5.442,5000","5.439,5000","5.439,5000","5.364,5000","1.508,0000","-3.806,0000","-2.298,0000"
"25/07/2022","10:41:36","5.443,5000","5.443,5000","5.441,5000","5.441,5000","5.364,5000","436,0000","-805,0000","-369,0000"
"25/07/2022","10:40:45","5.441,5000","5.443,5000","5.441,5000","5.443,5000","5.364,5000","950,0000","-1.209,0000","-259,0000"
"25/07/2022","10:38:40","5.443,5000","5.445,0000","5.441,5000","5.441,5000","5.364,5000","2.469,0000","-3.203,0000","-734,0000"
"25/07/2022","10:38:00","5.445,5000","5.446,0000","5.443,5000","5.443,5000","5.364,5000","1.939,0000","-1.133,0000","806,0000"
"25/07/2022","10:37:32","5.443,5000","5.445,5000","5.442,5000","5.445,5000","5.364,5000","1.756,0000","-962,0000","794,0000"
"25/07/2022","10:36:57","5.441,5000","5.443,5000","5.441,5000","5.443,5000","5.364,5000","1.313,0000","-1.347,0000","-34,0000"
"25/07/2022","10:36:25","5.443,5000","5.445,0000","5.441,5000","5.441,5000","5.364,5000","2.223,0000","-1.437,0000","786,0000"
"25/07/2022","10:36:19","5.441,5000","5.443,5000","5.441,5000","5.443,5000","5.364,5000","451,0000","-74,0000","377,0000"
"25/07/2022","10:36:16","5.443,5000","5.443,5000","5.441,5000","5.441,5000","5.364,5000","114,0000","-817,0000","-703,0000"
"25/07/2022","10:36:08","5.441,5000","5.443,5000","5.441,5000","5.443,5000","5.364,5000","622,0000","-273,0000","349,0000"
"25/07/2022","10:35:46","5.443,5000","5.444,0000","5.441,5000","5.441,5000","5.364,5000","2.747,0000","-1.446,0000","1.301,0000"
"25/07/2022","10:35:28","5.441,5000","5.443,5000","5.440,5000","5.443,5000","5.364,5000","1.079,0000","-1.391,0000","-312,0000"
"25/07/2022","10:34:38","5.443,5000","5.445,0000","5.441,5000","5.441,5000","5.364,5000","944,0000","-2.039,0000","-1.095,0000"
"25/07/2022","10:34:34","5.445,5000","5.445,5000","5.443,5000","5.443,5000","5.364,5000","351,0000","-990,0000","-639,0000"
"25/07/2022","10:33:47","5.443,5000","5.445,5000","5.442,5000","5.445,5000","5.364,5000","2.019,0000","-1.123,0000","896,0000"
"25/07/2022","10:33:34","5.445,5000","5.445,5000","5.443,5000","5.443,5000","5.364,5000","1.045,0000","-500,0000","545,0000"
"25/07/2022","10:33:00","5.443,5000","5.445,5000","5.442,5000","5.445,5000","5.364,5000","3.505,0000","-1.580,0000","1.925,0000"
"25/07/2022","10:32:07","5.441,5000","5.443,5000","5.440,5000","5.443,5000","5.364,5000","4.460,0000","-1.407,0000","3.053,0000"
"25/07/2022","10:31:50","5.439,5000","5.441,5000","5.439,0000","5.441,5000","5.364,5000","956,0000","-388,0000","568,0000"
"25/07/2022","10:31:43","5.441,5000","5.441,5000","5.439,5000","5.439,5000","5.364,5000","289,0000","-474,0000","-185,0000"
"25/07/2022","10:31:21","5.439,5000","5.441,5000","5.439,0000","5.441,5000","5.364,5000","1.520,0000","-420,0000","1.100,0000"
"25/07/2022","10:31:12","5.437,5000","5.439,5000","5.437,5000","5.439,5000","5.364,5000","408,0000","-475,0000","-67,0000"
"25/07/2022","10:30:49","5.439,5000","5.441,0000","5.437,5000","5.437,5000","5.364,5000","1.438,0000","-916,0000","522,0000"
"25/07/2022","10:30:15","5.437,5000","5.439,5000","5.436,0000","5.439,5000","5.364,5000","1.724,0000","-2.923,0000","-1.199,0000"
"25/07/2022","10:29:35","5.439,5000","5.440,0000","5.437,5000","5.437,5000","5.364,5000","730,0000","-1.841,0000","-1.111,0000"
"25/07/2022","10:29:28","5.441,5000","5.441,5000","5.439,5000","5.439,5000","5.364,5000","122,0000","-158,0000","-36,0000"
"25/07/2022","10:29:18","5.439,5000","5.441,5000","5.439,0000","5.441,5000","5.364,5000","555,0000","-297,0000","258,0000"
"25/07/2022","10:28:49","5.441,5000","5.442,5000","5.439,5000","5.439,5000","5.364,5000","2.164,0000","-1.396,0000","768,0000"
"25/07/2022","10:28:32","5.439,5000","5.441,5000","5.439,0000","5.441,5000","5.364,5000","1.305,0000","-131,0000","1.174,0000"
"25/07/2022","10:28:24","5.437,5000","5.439,5000","5.437,5000","5.439,5000","5.364,5000","621,0000","-413,0000","208,0000"
"25/07/2022","10:26:57","5.439,5000","5.440,5000","5.437,5000","5.437,5000","5.364,5000","2.929,0000","-3.487,0000","-558,0000"
"25/07/2022","10:26:33","5.441,5000","5.442,0000","5.439,5000","5.439,5000","5.364,5000","396,0000","-642,0000","-246,0000"
"25/07/2022","10:26:26","5.439,5000","5.441,5000","5.439,5000","5.441,5000","5.364,5000","399,0000","-80,0000","319,0000"
"25/07/2022","10:26:09","5.441,5000","5.441,5000","5.439,5000","5.439,5000","5.364,5000","722,0000","-563,0000","159,0000"
"25/07/2022","10:25:40","5.439,5000","5.441,5000","5.438,5000","5.441,5000","5.364,5000","2.065,0000","-2.605,0000","-540,0000"
"25/07/2022","10:25:26","5.441,5000","5.442,5000","5.439,5000","5.439,5000","5.364,5000","963,0000","-3.660,0000","-2.697,0000"
"25/07/2022","10:24:23","5.443,5000","5.444,5000","5.441,5000","5.441,5000","5.364,5000","983,0000","-3.098,0000","-2.115,0000"
"25/07/2022","10:23:38","5.445,5000","5.447,0000","5.443,5000","5.443,5000","5.364,5000","1.557,0000","-1.493,0000","64,0000"
"25/07/2022","10:22:35","5.443,5000","5.445,5000","5.443,0000","5.445,5000","5.364,5000","2.318,0000","-1.490,0000","828,0000"
"25/07/2022","10:21:49","5.445,5000","5.446,5000","5.443,5000","5.443,5000","5.364,5000","954,0000","-3.325,0000","-2.371,0000"
"25/07/2022","10:21:14","5.447,5000","5.448,0000","5.445,5000","5.445,5000","5.364,5000","1.049,0000","-2.089,0000","-1.040,0000"
"25/07/2022","10:20:26","5.449,5000","5.451,0000","5.447,5000","5.447,5000","5.364,5000","4.992,0000","-2.950,0000","2.042,0000"
"25/07/2022","10:19:46","5.447,5000","5.449,5000","5.446,5000","5.449,5000","5.364,5000","4.502,0000","-3.153,0000","1.349,0000"
"25/07/2022","10:19:23","5.445,5000","5.447,5000","5.445,5000","5.447,5000","5.364,5000","1.429,0000","-1.156,0000","273,0000"
"25/07/2022","10:18:53","5.447,5000","5.448,5000","5.445,5000","5.445,5000","5.364,5000","2.178,0000","-1.759,0000","419,0000"
"25/07/2022","10:18:36","5.445,5000","5.447,5000","5.445,0000","5.447,5000","5.364,5000","3.023,0000","-1.597,0000","1.426,0000"
"25/07/2022","10:18:20","5.443,5000","5.445,5000","5.442,5000","5.445,5000","5.364,5000","1.516,0000","-3.103,0000","-1.587,0000"
"25/07/2022","10:15:43","5.445,5000","5.447,0000","5.443,5000","5.443,5000","5.364,5000","8.704,0000","-13.932,0000","-5.228,0000"
"25/07/2022","10:15:23","5.443,5000","5.445,5000","5.443,0000","5.445,5000","5.364,5000","2.806,0000","-594,0000","2.212,0000"
"25/07/2022","10:15:09","5.441,5000","5.443,5000","5.441,0000","5.443,5000","5.364,5000","1.955,0000","-1.155,0000","800,0000"
"25/07/2022","10:15:02","5.439,5000","5.441,5000","5.439,5000","5.441,5000","5.364,5000","1.382,0000","-193,0000","1.189,0000"
"25/07/2022","10:14:40","5.441,5000","5.442,5000","5.439,5000","5.439,5000","5.364,5000","1.405,0000","-2.504,0000","-1.099,0000"
"25/07/2022","10:14:37","5.439,5000","5.441,5000","5.439,0000","5.441,5000","5.364,5000","1.390,0000","-972,0000","418,0000"
"25/07/2022","10:14:28","5.441,5000","5.442,0000","5.439,5000","5.439,5000","5.364,5000","312,0000","-1.202,0000","-890,0000"
"25/07/2022","10:14:14","5.443,5000","5.444,0000","5.441,5000","5.441,5000","5.364,5000","1.960,0000","-3.957,0000","-1.997,0000"
"25/07/2022","10:14:12","5.441,5000","5.443,5000","5.441,0000","5.443,5000","5.364,5000","2.985,0000","-16,0000","2.969,0000"
"25/07/2022","10:13:59","5.439,5000","5.441,5000","5.438,5000","5.441,5000","5.364,5000","2.951,0000","-475,0000","2.476,0000"
"25/07/2022","10:13:11","5.437,5000","5.439,5000","5.436,5000","5.439,5000","5.364,5000","4.410,0000","-1.494,0000","2.916,0000"
"25/07/2022","10:12:16","5.435,5000","5.437,5000","5.435,0000","5.437,5000","5.364,5000","2.784,0000","-2.854,0000","-70,0000"
"25/07/2022","10:12:05","5.437,5000","5.438,0000","5.435,5000","5.435,5000","5.364,5000","950,0000","-3.050,0000","-2.100,0000"
"25/07/2022","10:10:50","5.439,5000","5.441,0000","5.437,5000","5.437,5000","5.364,5000","4.311,0000","-6.104,0000","-1.793,0000"
"25/07/2022","10:09:36","5.441,5000","5.442,0000","5.439,5000","5.439,5000","5.364,5000","3.994,0000","-2.567,0000","1.427,0000"
"25/07/2022","10:09:02","5.439,5000","5.441,5000","5.438,0000","5.441,5000","5.364,5000","2.881,0000","-3.990,0000","-1.109,0000"
"25/07/2022","10:08:57","5.441,5000","5.441,5000","5.439,5000","5.439,5000","5.364,5000","417,0000","-632,0000","-215,0000"
"25/07/2022","10:08:44","5.439,5000","5.441,5000","5.439,5000","5.441,5000","5.364,5000","875,0000","-1.137,0000","-262,0000"
"25/07/2022","10:07:40","5.441,5000","5.442,5000","5.439,5000","5.439,5000","5.364,5000","3.158,0000","-6.240,0000","-3.082,0000"
"25/07/2022","10:07:13","5.443,5000","5.444,5000","5.441,5000","5.441,5000","5.364,5000","2.033,0000","-1.502,0000","531,0000"
"25/07/2022","10:07:00","5.441,5000","5.443,5000","5.441,5000","5.443,5000","5.364,5000","1.001,0000","-329,0000","672,0000"
"25/07/2022","10:06:11","5.443,5000","5.444,0000","5.441,5000","5.441,5000","5.364,5000","1.440,0000","-3.240,0000","-1.800,0000"
"25/07/2022","10:06:03","5.445,5000","5.445,5000","5.443,5000","5.443,5000","5.364,5000","102,0000","-927,0000","-825,0000"
"25/07/2022","10:05:55","5.443,5000","5.445,5000","5.443,5000","5.445,5000","5.364,5000","446,0000","-340,0000","106,0000"
"25/07/2022","10:05:32","5.445,5000","5.446,0000","5.443,5000","5.443,5000","5.364,5000","369,0000","-1.753,0000","-1.384,0000"
"25/07/2022","10:05:30","5.447,5000","5.448,0000","5.445,5000","5.445,5000","5.364,5000","454,0000","-1.283,0000","-829,0000"
"25/07/2022","10:05:15","5.445,5000","5.447,5000","5.445,0000","5.447,5000","5.364,5000","2.394,0000","-854,0000","1.540,0000"
"25/07/2022","10:05:14","5.447,5000","5.447,5000","5.445,5000","5.445,5000","5.364,5000","274,0000","-348,0000","-74,0000"
"25/07/2022","10:05:01","5.445,5000","5.447,5000","5.445,0000","5.447,5000","5.364,5000","1.406,0000","-1.035,0000","371,0000"
"25/07/2022","10:04:57","5.447,5000","5.447,5000","5.445,5000","5.445,5000","5.364,5000","116,0000","-305,0000","-189,0000"
"25/07/2022","10:04:46","5.445,5000","5.447,5000","5.445,0000","5.447,5000","5.364,5000","1.416,0000","-178,0000","1.238,0000"
"25/07/2022","10:04:38","5.443,5000","5.445,5000","5.443,0000","5.445,5000","5.364,5000","1.808,0000","-2.941,0000","-1.133,0000"
"25/07/2022","10:04:04","5.445,5000","5.447,0000","5.443,5000","5.443,5000","5.364,5000","1.929,0000","-4.055,0000","-2.126,0000"
"25/07/2022","10:03:59","5.447,5000","5.448,0000","5.445,5000","5.445,5000","5.364,5000","537,0000","-1.578,0000","-1.041,0000"
"25/07/2022","10:03:54","5.449,5000","5.450,5000","5.447,5000","5.447,5000","5.364,5000","88,0000","-871,0000","-783,0000"
"25/07/2022","10:03:54","5.451,5000","5.451,5000","5.449,5000","5.449,5000","5.364,5000","72,0000","-1.076,0000","-1.004,0000"
"25/07/2022","10:03:15","5.449,5000","5.451,5000","5.448,5000","5.451,5000","5.364,5000","2.747,0000","-2.732,0000","15,0000"
"25/07/2022","10:02:48","5.451,5000","5.452,0000","5.449,5000","5.449,5000","5.364,5000","2.775,0000","-3.116,0000","-341,0000"
"25/07/2022","10:01:48","5.449,5000","5.451,5000","5.448,0000","5.451,5000","5.364,5000","6.065,0000","-3.523,0000","2.542,0000"
"25/07/2022","10:01:36","5.447,5000","5.449,5000","5.446,5000","5.449,5000","5.364,5000","2.457,0000","-229,0000","2.228,0000"
"25/07/2022","10:01:09","5.445,5000","5.447,5000","5.444,5000","5.447,5000","5.364,5000","3.289,0000","-6.963,0000","-3.674,0000"
"25/07/2022","10:00:44","5.447,5000","5.448,0000","5.445,5000","5.445,5000","5.364,5000","2.425,0000","-3.473,0000","-1.048,0000"
"25/07/2022","10:00:36","5.449,5000","5.450,0000","5.447,5000","5.447,5000","5.364,5000","428,0000","-4.020,0000","-3.592,0000"
"25/07/2022","10:00:02","5.451,5000","5.452,5000","5.449,5000","5.449,5000","5.364,5000","2.116,0000","-8.470,0000","-6.354,0000"
"25/07/2022","09:59:59","5.453,5000","5.454,0000","5.451,5000","5.451,5000","5.364,5000","146,0000","-2.411,0000","-2.265,0000"
"25/07/2022","09:59:24","5.455,5000","5.456,0000","5.453,5000","5.453,5000","5.364,5000","761,0000","-1.196,0000","-435,0000"
"25/07/2022","09:59:02","5.453,5000","5.455,5000","5.452,5000","5.455,5000","5.364,5000","1.529,0000","-3.313,0000","-1.784,0000"
"25/07/2022","09:58:02","5.455,5000","5.456,5000","5.453,5000","5.453,5000","5.364,5000","1.085,0000","-3.586,0000","-2.501,0000"
"25/07/2022","09:57:54","5.457,5000","5.457,5000","5.455,5000","5.455,5000","5.364,5000","802,0000","-376,0000","426,0000"
"25/07/2022","09:56:57","5.455,5000","5.457,5000","5.454,0000","5.457,5000","5.364,5000","4.535,0000","-6.706,0000","-2.171,0000"
"25/07/2022","09:56:43","5.457,5000","5.458,5000","5.455,5000","5.455,5000","5.364,5000","168,0000","-4.685,0000","-4.517,0000"
"25/07/2022","09:56:07","5.459,5000","5.460,0000","5.457,5000","5.457,5000","5.364,5000","888,0000","-627,0000","261,0000"
"25/07/2022","09:55:51","5.457,5000","5.459,5000","5.457,5000","5.459,5000","5.364,5000","648,0000","-72,0000","576,0000"
"25/07/2022","09:54:22","5.459,5000","5.461,0000","5.457,5000","5.457,5000","5.364,5000","2.383,0000","-2.741,0000","-358,0000"
"25/07/2022","09:54:20","5.457,5000","5.459,5000","5.457,5000","5.459,5000","5.364,5000","530,0000","-26,0000","504,0000"
"25/07/2022","09:52:28","5.459,5000","5.461,0000","5.457,5000","5.457,5000","5.364,5000","4.264,0000","-4.477,0000","-213,0000"
"25/07/2022","09:52:04","5.457,5000","5.459,5000","5.457,0000","5.459,5000","5.364,5000","1.181,0000","-1.152,0000","29,0000"
"25/07/2022","09:51:55","5.459,5000","5.460,0000","5.457,5000","5.457,5000","5.364,5000","103,0000","-1.952,0000","-1.849,0000"
"25/07/2022","09:51:44","5.461,5000","5.461,5000","5.459,5000","5.459,5000","5.364,5000","357,0000","-743,0000","-386,0000"
"25/07/2022","09:51:30","5.459,5000","5.461,5000","5.459,5000","5.461,5000","5.364,5000","470,0000","-60,0000","410,0000"
"25/07/2022","09:51:25","5.461,5000","5.462,0000","5.459,5000","5.459,5000","5.364,5000","483,0000","-765,0000","-282,0000"
"25/07/2022","09:51:18","5.459,5000","5.461,5000","5.459,5000","5.461,5000","5.364,5000","789,0000","-124,0000","665,0000"
"25/07/2022","09:50:46","5.461,5000","5.462,5000","5.459,5000","5.459,5000","5.364,5000","2.404,0000","-2.476,0000","-72,0000"
"25/07/2022","09:50:16","5.459,5000","5.461,5000","5.458,0000","5.461,5000","5.364,5000","3.597,0000","-3.944,0000","-347,0000"
"25/07/2022","09:50:02","5.461,5000","5.462,0000","5.459,5000","5.459,5000","5.364,5000","733,0000","-2.814,0000","-2.081,0000"
"25/07/2022","09:49:03","5.463,5000","5.464,5000","5.461,5000","5.461,5000","5.364,5000","1.751,0000","-4.302,0000","-2.551,0000"
"25/07/2022","09:47:17","5.465,5000","5.467,0000","5.463,5000","5.463,5000","5.364,5000","6.535,0000","-8.253,0000","-1.718,0000"
"25/07/2022","09:47:14","5.463,5000","5.465,5000","5.463,0000","5.465,5000","5.364,5000","2.977,0000","-412,0000","2.565,0000"
"25/07/2022","09:46:51","5.461,5000","5.463,5000","5.461,0000","5.463,5000","5.364,5000","1.779,0000","-764,0000","1.015,0000"
"25/07/2022","09:46:45","5.459,5000","5.461,5000","5.459,0000","5.461,5000","5.364,5000","1.389,0000","-1.262,0000","127,0000"
"25/07/2022","09:45:08","5.461,5000","5.463,0000","5.459,5000","5.459,5000","5.364,5000","1.895,0000","-3.914,0000","-2.019,0000"
"25/07/2022","09:43:05","5.463,5000","5.464,5000","5.461,5000","5.461,5000","5.364,5000","4.063,0000","-2.589,0000","1.474,0000"
"25/07/2022","09:40:35","5.461,5000","5.463,5000","5.460,0000","5.463,5000","5.364,5000","9.345,0000","-6.238,0000","3.107,0000"
"25/07/2022","09:39:45","5.459,5000","5.461,5000","5.458,0000","5.461,5000","5.364,5000","1.899,0000","-1.523,0000","376,0000"
"25/07/2022","09:39:32","5.461,5000","5.462,0000","5.459,5000","5.459,5000","5.364,5000","585,0000","-1.016,0000","-431,0000"
"25/07/2022","09:38:16","5.459,5000","5.461,5000","5.458,0000","5.461,5000","5.364,5000","3.606,0000","-2.994,0000","612,0000"
"25/07/2022","09:37:52","5.457,5000","5.459,5000","5.456,5000","5.459,5000","5.364,5000","1.558,0000","-1.402,0000","156,0000"
"25/07/2022","09:37:06","5.459,5000","5.460,5000","5.457,5000","5.457,5000","5.364,5000","687,0000","-3.202,0000","-2.515,0000"
"25/07/2022","09:36:05","5.461,5000","5.462,5000","5.459,5000","5.459,5000","5.364,5000","3.621,0000","-3.739,0000","-118,0000"
"25/07/2022","09:35:55","5.459,5000","5.461,5000","5.459,0000","5.461,5000","5.364,5000","2.985,0000","-440,0000","2.545,0000"
"25/07/2022","09:34:23","5.457,5000","5.459,5000","5.456,0000","5.459,5000","5.364,5000","5.618,0000","-6.351,0000","-733,0000"
"25/07/2022","09:34:11","5.459,5000","5.460,0000","5.457,5000","5.457,5000","5.364,5000","866,0000","-4.757,0000","-3.891,0000"
"25/07/2022","09:33:32","5.461,5000","5.463,0000","5.459,5000","5.459,5000","5.364,5000","1.302,0000","-5.774,0000","-4.472,0000"
"25/07/2022","09:33:11","5.463,5000","5.464,0000","5.461,5000","5.461,5000","5.364,5000","487,0000","-2.427,0000","-1.940,0000"
"25/07/2022","09:32:43","5.465,5000","5.466,0000","5.463,5000","5.463,5000","5.364,5000","1.724,0000","-1.883,0000","-159,0000"
"25/07/2022","09:31:28","5.463,5000","5.465,5000","5.463,5000","5.465,5000","5.364,5000","5.073,0000","-2.278,0000","2.795,0000"
"25/07/2022","09:30:10","5.461,5000","5.463,5000","5.461,0000","5.463,5000","5.364,5000","2.864,0000","-3.846,0000","-982,0000"
"25/07/2022","09:27:02","5.463,5000","5.465,0000","5.461,5000","5.461,5000","5.364,5000","6.559,0000","-8.802,0000","-2.243,0000"
"25/07/2022","09:26:36","5.465,5000","5.467,0000","5.463,5000","5.463,5000","5.364,5000","1.350,0000","-4.328,0000","-2.978,0000"
"25/07/2022","09:25:58","5.467,5000","5.468,5000","5.465,5000","5.465,5000","5.364,5000","764,0000","-2.025,0000","-1.261,0000"
"25/07/2022","09:25:27","5.469,5000","5.469,5000","5.467,5000","5.467,5000","5.364,5000","719,0000","-1.133,0000","-414,0000"
"25/07/2022","09:23:43","5.467,5000","5.469,5000","5.466,0000","5.469,5000","5.364,5000","5.804,0000","-2.860,0000","2.944,0000"
"25/07/2022","09:23:21","5.465,5000","5.467,5000","5.465,5000","5.467,5000","5.364,5000","836,0000","-274,0000","562,0000"
"25/07/2022","09:21:53","5.467,5000","5.469,0000","5.465,5000","5.465,5000","5.364,5000","5.118,0000","-7.204,0000","-2.086,0000"
"25/07/2022","09:21:20","5.469,5000","5.470,5000","5.467,5000","5.467,5000","5.364,5000","2.052,0000","-3.995,0000","-1.943,0000"
"25/07/2022","09:21:01","5.471,5000","5.471,5000","5.469,5000","5.469,5000","5.364,5000","968,0000","-4.737,0000","-3.769,0000"
"25/07/2022","09:20:32","5.473,5000","5.473,5000","5.471,5000","5.471,5000","5.364,5000","495,0000","-1.051,0000","-556,0000"
"25/07/2022","09:20:13","5.471,5000","5.473,5000","5.471,5000","5.473,5000","5.364,5000","698,0000","-194,0000","504,0000"
"25/07/2022","09:20:03","5.473,5000","5.473,5000","5.471,5000","5.471,5000","5.364,5000","199,0000","-644,0000","-445,0000"
"25/07/2022","09:20:00","5.471,5000","5.473,5000","5.471,5000","5.473,5000","5.364,5000","585,0000","-806,0000","-221,0000"
"25/07/2022","09:19:41","5.473,5000","5.474,0000","5.471,5000","5.471,5000","5.364,5000","339,0000","-2.696,0000","-2.357,0000"
"25/07/2022","09:18:54","5.475,5000","5.477,0000","5.473,5000","5.473,5000","5.364,5000","1.556,0000","-1.775,0000","-219,0000"
"25/07/2022","09:18:10","5.473,5000","5.475,5000","5.473,0000","5.475,5000","5.364,5000","1.220,0000","-1.463,0000","-243,0000"
"25/07/2022","09:15:10","5.475,5000","5.477,0000","5.473,5000","5.473,5000","5.364,5000","4.240,0000","-5.630,0000","-1.390,0000"
"25/07/2022","09:14:02","5.477,5000","5.478,0000","5.475,5000","5.475,5000","5.364,5000","2.068,0000","-1.806,0000","262,0000"
"25/07/2022","09:13:34","5.475,5000","5.477,5000","5.474,5000","5.477,5000","5.364,5000","3.290,0000","-1.461,0000","1.829,0000"
"25/07/2022","09:12:08","5.473,5000","5.475,5000","5.472,0000","5.475,5000","5.364,5000","4.628,0000","-3.856,0000","772,0000"
"25/07/2022","09:11:45","5.475,5000","5.476,0000","5.473,5000","5.473,5000","5.364,5000","990,0000","-2.141,0000","-1.151,0000"
"25/07/2022","09:11:09","5.477,5000","5.477,5000","5.475,5000","5.475,5000","5.364,5000","483,0000","-907,0000","-424,0000"
"25/07/2022","09:10:27","5.475,5000","5.477,5000","5.475,0000","5.477,5000","5.364,5000","652,0000","-306,0000","346,0000"
"25/07/2022","09:10:17","5.477,5000","5.477,5000","5.475,5000","5.475,5000","5.364,5000","14,0000","-567,0000","-553,0000"
"25/07/2022","09:10:12","5.475,5000","5.477,5000","5.475,5000","5.477,5000","5.364,5000","215,0000","-120,0000","95,0000"
"25/07/2022","09:10:01","5.477,5000","5.478,0000","5.475,5000","5.475,5000","5.364,5000","724,0000","-595,0000","129,0000"
"25/07/2022","09:07:31","5.475,5000","5.477,5000","5.474,5000","5.477,5000","5.364,5000","4.157,0000","-5.452,0000","-1.295,0000"
"25/07/2022","09:06:39","5.477,5000","5.478,5000","5.475,5000","5.475,5000","5.364,5000","1.332,0000","-1.874,0000","-542,0000"
"25/07/2022","09:06:22","5.475,5000","5.477,5000","5.475,5000","5.477,5000","5.364,5000","907,0000","-901,0000","6,0000"
"25/07/2022","09:05:17","5.477,5000","5.479,0000","5.475,5000","5.475,5000","5.364,5000","1.796,0000","-3.791,0000","-1.995,0000"
"25/07/2022","09:05:13","5.479,5000","5.479,5000","5.477,5000","5.477,5000","5.364,5000","105,0000","-1.746,0000","-1.641,0000"
"25/07/2022","09:02:35","5.481,5000","5.483,0000","5.479,5000","5.479,5000","5.364,5000","4.909,0000","-6.296,0000","-1.387,0000"
"25/07/2022","09:02:08","5.483,5000","5.484,5000","5.481,5000","5.481,5000","5.364,5000","837,0000","-1.539,0000","-702,0000"
"25/07/2022","09:02:02","5.485,5000","5.485,5000","5.483,5000","5.483,5000","5.364,5000","174,0000","-370,0000","-196,0000"
"25/07/2022","09:01:39","5.483,5000","5.485,5000","5.482,5000","5.485,5000","5.364,5000","1.832,0000","-1.616,0000","216,0000"
"25/07/2022","09:01:15","5.485,5000","5.487,0000","5.483,5000","5.483,5000","5.364,5000","3.826,0000","-2.291,0000","1.535,0000"
"25/07/2022","09:00:58","5.483,5000","5.485,5000","5.482,0000","5.485,5000","5.364,5000","3.651,0000","-2.037,0000","1.614,0000"
"25/07/2022","09:00:57","5.481,5000","5.483,5000","5.481,5000","5.483,5000","5.364,5000","116,0000","-65,0000","51,0000"
"25/07/2022","09:00:54","5.483,5000","5.484,0000","5.481,5000","5.481,5000","5.364,5000","582,0000","-527,0000","55,0000"
"25/07/2022","09:00:54","5.481,5000","5.483,5000","5.481,5000","5.483,5000","5.364,5000","102,0000","-103,0000","-1,0000"
"25/07/2022","09:00:51","5.483,5000","5.483,5000","5.481,5000","5.481,5000","5.364,5000","661,0000","-436,0000","225,0000"
"25/07/2022","09:00:48","5.481,5000","5.483,5000","5.480,0000","5.483,5000","5.364,5000","560,0000","-370,0000","190,0000"
"25/07/2022","09:00:47","5.479,5000","5.481,5000","5.478,0000","5.481,5000","5.364,5000","761,0000","-438,0000","323,0000"
"25/07/2022","09:00:47","5.481,5000","5.481,5000","5.479,5000","5.479,5000","5.364,5000","95,0000","-75,0000","20,0000"
"25/07/2022","09:00:46","5.479,5000","5.481,5000","5.478,0000","5.481,5000","5.364,5000","231,0000","-323,0000","-92,0000"
"25/07/2022","09:00:45","5.481,5000","5.483,0000","5.479,5000","5.479,5000","5.364,5000","312,0000","-514,0000","-202,0000"
"25/07/2022","09:00:45","5.483,5000","5.483,5000","5.481,5000","5.481,5000","5.364,5000","36,0000","-97,0000","-61,0000"
"25/07/2022","09:00:45","5.481,5000","5.483,5000","5.480,5000","5.483,5000","5.364,5000","81,0000","-145,0000","-64,0000"
"25/07/2022","09:00:45","5.483,5000","5.484,5000","5.481,5000","5.481,5000","5.364,5000","55,0000","-6,0000","49,0000"
"25/07/2022","09:00:45","5.481,5000","5.483,5000","5.481,5000","5.483,5000","5.364,5000","86,0000","-59,0000","27,0000"


